price,size_volume_ratio,is_stablecoin,vol_ratio_24h_7d,liquidity_level,liquidity_category
0.9911228958152732,1.0438047787689646,0,5.138800013195021,0,Low
0.06852515947802029,0.9681866029657801,0,4.816218938589828,0,Low
2.426167474265122e-05,0.7663398578947944,1,4.890150701664695,0,Low
0.009452591110438271,0.8658640263052539,0,5.102714637568667,0,Low
2.4255342445534017e-05,0.8032447448757029,1,4.890150701664695,0,Low
1.9334759398670234e-05,0.7645557570341506,0,4.691761316061222,0,Low
0.0021262931775569596,0.7737152343174954,0,6.009585280851897,0,Low
0.002198592968397064,0.7540434283624362,0,5.07456896790737,0,Low
2.0340891051737053e-05,0.7760977297563834,0,5.146303623307214,0,Low
0.00193559641379749,0.7257105164852654,0,5.26375627187332,0,Low
0.0004580604197832772,0.7481444545254968,0,4.581736921416151,0,Low
2.4250465848903527e-05,0.6719252411460942,1,4.883763098800275,0,Low
2.834976661967282e-06,0.732529819851514,0,5.336858106853288,0,Low
2.426167474265122e-05,0.7135560497244771,0,4.8651431811964265,0,Low
5.434256077610381e-10,0.694907492931728,0,5.495460375764889,0,Low
0.9902567540256787,0.7005302060631354,0,5.1484957677703544,0,Low
9.786431719519863e-06,0.7413330525193701,0,5.037797221610978,0,Low
3.542204514078813e-05,0.6582848757058852,0,5.273985919562013,0,Low
2.426167474265122e-05,0.6813786684087112,1,4.897720594391729,0,Low
0.0006909724976574388,0.6375375734244182,0,5.302997005528468,0,Low
0.002684311697463805,0.626611469814202,0,4.664150740789854,0,Low
0.06852685779525479,0.7897280339232774,0,4.815220330610016,2,High
0.0002644522550503804,0.626332258372974,0,5.7343934355807535,0,Low
0.00035276475124433333,0.6087173611330242,0,4.649952412811802,0,Low
1.4790707759151004e-06,0.6044161149603725,0,4.902857469422755,0,Low
0.0010437372489376794,0.6622489118354628,0,4.975601918241882,0,Low
0.00015115023383451218,0.8540667338084127,0,4.6558514837375755,1,Medium
0.00722148749780203,0.5632751154441573,0,5.265863070908811,0,Low
0.00048474826203969156,0.6094201085752565,0,4.6377303612514975,0,Low
1.8334474809225043e-05,0.6110189806309448,0,5.309277746288606,0,Low
4.626895437762056e-06,0.5895708209911737,0,4.968974441848744,0,Low
0.0002236926414224021,0.5823243211998009,0,5.01458865176021,0,Low
5.008240441931438e-06,0.6150803019553601,0,5.426274266783408,0,Low
0.0012349192461927204,0.5558974809755245,0,4.602900278973584,0,Low
5.944110317156105e-05,0.5390285434860247,0,5.14089645390326,0,Low
7.78799760032655e-05,0.5117337325733522,0,4.533721655611406,0,Low
0.0004083239864872323,0.5653680443831228,0,5.513086771333421,0,Low
0.0006577340032108137,0.5474607914092969,0,5.275950831363866,0,Low
0.0038619733912150346,0.5559527727075012,0,3.8942981607483023,0,Low
0.004545424769727028,0.5511787522084668,0,4.875614835106482,0,Low
0.0013712698584482192,1.228855553441943,0,4.955216464339906,1,Medium
1.180905686378592e-06,0.5359309207278405,0,4.993371761165944,0,Low
0.0004287037933012215,0.5359201821660738,0,5.70580003998075,0,Low
2.959924319393409e-05,0.5015747074713497,0,6.059694210454289,0,Low
